id,price,lon,lat,precio metro,planta,construccion,metros,habitaciones,baths,terraza,ascensor,aire,exacta,garaje,piscina,zonas verdes,trastero,armarios,buen estado,reformar,obra nueva,exterior,balcon,chalet,atico,duplex,estudio,piso,calle,distrito
92671982,700000,-3.6627265,40.4369636,4069,5,1967,172,4,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Guindalera,salamanca
92686063,1100000,-3.6750451,40.4362663,4400,2,1948,250,4,2,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,Piso en venta en calle de Diego de León,salamanca
92686765,1550000,-3.6819286,40.4281236,7345,1,,211,4,4,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle del Príncipe de Vergara,salamanca
92740662,630000,-3.6821768,40.4379529,5625,6,,112,2,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,Ático en venta en Castellana,salamanca
92741783,1270000,-3.6899964,40.4386496,7696,3,,165,3,2,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,Piso en venta en Castellana,salamanca
92744388,1800000,-3.6865849,40.4262417,8571,3,,210,3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle de Serrano,salamanca
92746475,230000,-3.663514,40.4298786,4423,0,,52,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Fuente del Berro,salamanca
92772703,798000,-3.6780381,40.4239488,4666,2,,171,4,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Lope de Rueda,salamanca
92791270,1150000,-3.6864411,40.4227212,9055,5,,127,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle Columela,salamanca
92792511,370000,-3.6749411,40.435979,5781,,,64,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Méjico , 5",salamanca
92792547,950000,-3.6729768,40.4271322,7142,4,,133,2,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Goya,salamanca
92798067,1895000,-3.6832156,40.4271467,11554,6,,164,3,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Núñez de Balboa,salamanca
92852278,2900000,-3.6819099,40.4318274,9265,7,,313,4,4,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,Ático en venta en Castellana,salamanca
92867506,3990000,-3.6786399,40.4304618,9109,2,,438,5,5,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Lista,salamanca
92872463,2200000,-3.681532,40.4298759,6128,4,,359,5,4,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
92913079,2600000,-3.6870927,40.4195935,6666,2,,390,4,3,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle de Alcalá,salamanca
92928295,1125000,-3.6789239,40.4236285,5952,2,,189,4,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle del General Pardiñas,salamanca
92928408,860000,-3.6755678,40.4357538,4387,1,1948,196,4,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle del General Díaz Porlier,salamanca
92958353,850000,-3.6738224,40.4286661,5862,0,,145,2,2,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en Goya,salamanca
92981507,1050000,-3.6753414,40.4225527,5072,2,1960,207,5,3,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle de Jorge Juan,salamanca
92984704,840000,-3.678715,40.4344535,4615,1,,182,3,2,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle de Juan Bravo,salamanca
92985210,765000,-3.6743717,40.4262127,8138,4,,94,2,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Ayala,salamanca
92985625,665000,-3.6710717,40.4269127,7388,4,,90,2,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Ayala,salamanca
92987441,400000,-3.6689497,40.4259819,4395,4,2004,91,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en paseo Marqués de Zafra,salamanca
93037291,898000,-3.6751309,40.426244,6507,5,,138,3,2,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Goya,salamanca
93039185,3100000,-3.6788767,40.4259065,8857,5,,350,5,5,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Goya,salamanca
93068539,2300000,-3.6878734,40.4235054,7903,5,,291,4,4,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,Piso en venta en calle del Conde de Aranda,salamanca
93068766,1680000,-3.6839574,40.4285983,8358,1,,201,3,3,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93082196,580000,-3.6736528,40.426264,5132,2,1942,113,3,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,Piso en venta en calle de Alcalá,salamanca
93089124,433000,-3.6824211,40.4377285,5094,3,1920,85,3,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle de Lagasca,salamanca
93111009,1550000,-3.6792286,40.4276236,7345,1,1939,211,3,4,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle del Príncipe de Vergara,salamanca
93120422,2225000,-3.6774732,40.4250318,11069,8,1954,201,3,3,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,"Dúplex en venta en calle de Goya, 85",salamanca
93130188,1350000,-3.6693266,40.4218687,6308,5,,214,4,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Goya,salamanca
93132503,2500000,-3.6878896,40.4348424,9469,7,,264,3,4,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,Ático en venta en Castellana,salamanca
93133300,775000,-3.6857342,40.4213204,11397,2,,68,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93133973,2700000,-3.6833261,40.4301923,7988,2,1951,338,5,5,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
93141386,489000,-3.6715499,40.4288972,6269,7,,78,2,2,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle de Ayala,salamanca
93151283,890000,-3.677531,40.42343,10470,4,,85,2,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,Ático en venta en calle del General Pardiñas,salamanca
93163825,240000,-3.6744246,40.4276357,7741,4,1900,31,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle del Conde de Peñalver,salamanca
93178021,1550000,-3.6797532,40.4347253,7750,2,1920,200,4,3,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle de Diego de León,salamanca
93199516,890000,-3.6731525,40.4316741,9468,6,2017,94,2,2,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,Ático en venta en calle de Maldonado,salamanca
93220466,2600000,-3.6851553,40.4233902,10655,1,1900,244,3,2,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93227654,1550000,-3.6807532,40.4336253,7750,2,,200,4,3,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Castellana,salamanca
93236579,1425000,-3.6810495,40.4310582,5937,2,1964,240,4,4,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
93236966,1400000,-3.681386,40.4358359,6034,1,1950,232,4,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Diego de León,salamanca
93249225,1240000,-3.6860254,40.4226509,8611,3,,144,3,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93322903,1450000,-3.6784164,40.4348345,6304,7,,230,3,3,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,Dúplex en venta en calle del General Pardiñas,salamanca
93324081,1240000,-3.6841254,40.4238509,8611,3,,144,3,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93341273,1200000,-3.6757648,40.4210599,7500,6,,160,3,3,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,Ático en venta en Goya,salamanca
93345317,1495000,-3.6779737,40.4339602,8214,6,2019,182,3,4,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle del Príncipe de Vergara,salamanca
93384247,2095000,-3.6896655,40.4271592,8877,0,1928,236,5,2,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93429814,1590000,-3.6810372,40.4351741,5000,6,,318,5,3,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,Piso en venta en Castellana,salamanca
93453733,1150000,-3.6831261,40.4314308,8846,4,,130,3,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
93455255,1590000,-3.6827874,40.4279726,10890,1,,146,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle de Lagasca,salamanca
93476262,299000,-3.6638751,40.4360779,3147,1,,95,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Otero,salamanca
93482728,250000,-3.6815602,40.4367532,5813,1,,43,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle del General Oraá,salamanca
93512360,998000,-3.6735836,40.4225772,4729,2,,211,4,2,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Goya,salamanca
93514666,234950,-3.685996,40.4297056,6182,0,,38,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle de Claudio Coello, 81",salamanca
93549441,3500000,-3.6846933,40.433651,8196,5,1965,427,5,3,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
93555989,850000,-3.6824759,40.4248891,8333,4,,102,2,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Núñez de Balboa,salamanca
93562434,2000000,-3.6825532,40.4228438,8695,5,1929,230,4,3,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93572499,325000,-3.6599129,40.4280923,4513,3,,72,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Sancho Dávila,salamanca
93576028,1160000,-3.6748449,40.4283152,5948,6,,195,4,4,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle del General Díaz Porlier,salamanca
93590575,1330000,-3.6849261,40.4391915,5990,1,,222,3,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Castellana,salamanca
93592298,319000,-3.6787578,40.4371504,5406,9,1972,59,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle de Francisco Silvela,salamanca
93625629,3200000,-3.6812816,40.430159,8602,6,,372,6,5,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93625643,340000,-3.6742469,40.4293815,5151,2,,66,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle de Alcántara,salamanca
93651154,3950000,-3.6843589,40.4294974,9228,5,,428,6,6,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93652136,695000,-3.6841194,40.4341291,9520,2,,73,2,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Castellana,salamanca
93653936,1305000,-3.6723592,40.4283474,6658,5,,196,4,3,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Don Ramón de la Cruz,salamanca
93654327,1350000,-3.6748682,40.4303772,9000,2,2019,150,2,3,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en DON RAMÓN DE LA CRUZ,salamanca
93654828,430000,-3.6793597,40.4222979,6056,3,1890,71,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Jorge Juan,salamanca
93666562,260000,-3.6812602,40.4359532,5909,0,,44,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"Piso en venta en calle del General Oraá, 42",salamanca
93703907,435000,-3.6766843,40.424623,6304,0,,69,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en Goya,salamanca
93711598,2000000,-3.6826532,40.4210438,8733,5,,229,4,3,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93712180,1595000,-3.6761758,40.4296916,10290,7,,155,2,3,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Ático en venta en calle de José Ortega y Gasset,salamanca
93754554,649000,-3.6682409,40.4324915,3345,2,,194,5,3,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Martínez Izquierdo,salamanca
93767998,1100000,-3.6748648,40.4207599,6010,6,,183,3,3,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,Ático en venta en Goya,salamanca
93769773,865000,-3.6865692,40.4296986,6865,0,1900,126,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93789088,1650000,-3.6780054,40.424136,3909,0,,422,4,4,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Lope de Rueda,salamanca
93806371,1350000,-3.6824316,40.4358818,9440,6,,143,3,2,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,Ático en venta en calle de Lagasca,salamanca
93812687,2400000,-3.6901553,40.4236525,9600,1,1960,250,3,4,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Recoletos,salamanca
93839982,1500000,-3.6838627,40.4382424,5660,2,1972,265,4,3,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
93849737,850000,-3.6839759,40.4249891,8018,4,1994,106,2,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93850717,449500,-3.6645155,40.4266385,4731,6,,95,4,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Lanuza,salamanca
93853016,1500000,-3.6829741,40.4319187,8474,1,1927,177,5,2,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,Piso en venta en calle de Velázquez,salamanca
93864427,5300000,-3.6874472,40.4351433,7066,5,,750,7,5,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
93866312,1270000,-3.6817824,40.425878,9071,2,1920,140,2,3,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en CASTELLO,salamanca
93872400,690000,-3.6845995,40.4307226,9718,2,2010,71,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle de Claudio Coello,salamanca
93885530,1850000,-3.6830914,40.4360053,8851,4,1948,209,3,4,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Lagasca,salamanca
93899217,2100000,-3.6784323,40.4326256,5965,6,1962,352,3,3,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,Ático en venta en Castellana,salamanca
93902101,649000,-3.6825871,40.4327093,7726,3,,84,2,2,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Castello,salamanca
93902659,2400000,-3.6852099,40.4356274,5442,3,,441,5,4,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
93904287,1200000,-3.6851254,40.4235509,8571,2,,140,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93933448,850000,-3.6819759,40.4260891,8018,4,1994,106,2,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Núñez de Balboa,salamanca
93960073,1280000,-3.6857593,40.4276556,7529,3,,170,3,2,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93961062,1350000,-3.6831316,40.4351818,9440,6,,143,3,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,Ático en venta en Castellana,salamanca
93970451,1200000,-3.6845254,40.4247509,8571,2,,140,3,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93971057,2700000,-3.6885222,40.4225443,11739,1,,230,4,4,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Recoletos,salamanca
93979474,599000,-3.6733905,40.4259819,6372,3,1928,94,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,Piso en venta en calle de Hermosilla,salamanca
93984536,1305000,-3.6726592,40.4291474,6525,5,,200,4,3,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Goya,salamanca
93985069,599000,-3.6723905,40.4248819,6372,3,1928,94,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,Piso en venta en calle de Hermosilla,salamanca
93991262,1490000,-3.6871658,40.4340348,12416,2,,120,3,2,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle de Serrano,salamanca
94008235,1130000,-3.6859447,40.4278041,10462,3,2008,108,2,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Claudio Coello,salamanca
94009902,730000,-3.6836882,40.4330028,5530,5,,132,3,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en Castellana,salamanca
94011305,1190000,-3.6841231,40.4262408,7168,6,,166,3,2,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,Ático en venta en Recoletos,salamanca
94012231,590000,-3.675626,40.4324051,5086,3,,116,3,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en Lista,salamanca
94029944,340000,-3.6729469,40.4296815,5151,2,,66,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle de Alcántara,salamanca
94031722,178000,-3.6746148,40.4369909,3560,0,,50,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,Estudio en venta en calle de Coslada,salamanca
29060841,498000,-3.5748743,40.4447837,4150,2,2006,120,3,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,"Piso en venta en calle de Yécora, 10",san-blas
34910525,200000,-3.6335882,40.4389908,4166,2,2009,48,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,Estudio en venta en Simancas,san-blas
34984018,160000,-3.6295882,40.4386908,3809,1,2009,42,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,Estudio en venta en Simancas,san-blas
36179457,535000,-3.6314882,40.4384908,4246,3,2009,126,2,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,Ático en venta en Simancas,san-blas
83049667,466600,-3.59201,40.4450099,3285,,2002,142,3,2,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de la Pirra,san-blas
84269771,259000,-3.6202516,40.4384137,2140,1,,121,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Estudio en venta en Simancas,san-blas
84340119,747000,-3.575507,40.4428309,3507,,,213,4,3,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,Ático en venta en calle Concejal Gines Melendez s/n,san-blas
84871899,189000,-3.6327515,40.4296552,1733,1,1960,109,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Ribadesella,san-blas
85799594,475000,-3.575507,40.4428309,2810,1,,169,4,3,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,Piso en venta en calle Concejal Gines Melendez s/n,san-blas
86531579,193000,-3.5802257,40.4460151,4288,1,,45,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Samaniego,san-blas
86969934,358000,-3.5767351,40.447112,3475,4,2005,103,3,2,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Nanclares de Oca,san-blas
87411506,139900,-3.6257048,40.4274893,2798,1,,50,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Zumel,san-blas
88068974,199900,-3.6171955,40.4190102,2221,3,,90,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Av. de Guadalajara,san-blas
88269729,370000,-3.6102039,40.422741,3083,2,1997,120,4,2,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle Rumanía, 4",san-blas
88323019,400000,-3.6259172,40.4375135,1746,4,1970,229,2,2,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Rufino González,san-blas
88355855,300000,-3.6170418,40.4297526,2702,2,1999,111,3,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Amposta,san-blas
88585513,425000,-3.6375053,40.4419772,3219,5,1970,132,4,2,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en travesía López de Aranda,san-blas
88688954,309900,-3.6098217,40.436474,2979,4,1976,104,3,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,Dúplex en venta en calle de Etruria,san-blas
88697108,179000,-3.5815152,40.4452343,3808,2,2006,47,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Campezo,san-blas
88981220,379900,-3.6007541,40.4507687,3113,3,1977,122,3,2,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Alcalde Luis Silvela,san-blas
88981442,339000,-3.620439,40.4347621,3725,5,2002,91,2,2,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Cronos,san-blas
88989664,125000,-3.6270443,40.4267863,2777,4,,45,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en plaza Castillo de la Mota,san-blas
89009950,270000,-3.6224638,40.4399569,2213,2,,122,1,2,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,Dúplex en venta en calle Miguel Yuste,san-blas
89197873,353100,-3.6206064,40.4191094,3097,1,,114,2,2,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Capri, 2 esquina Avda. de Guadalajara s/n",san-blas
89780768,365000,-3.5886305,40.4451298,2967,3,2005,123,3,2,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Aracne,san-blas
89785858,215000,-3.608444,40.4297998,2362,,,91,3,2,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Carlos II,san-blas
89868435,170000,-3.5975526,40.4447207,1789,,,95,3,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en avenida Quinta,san-blas
89875031,239900,-3.5792244,40.4447154,3527,5,,68,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Arcaute,san-blas
89952166,270000,-3.6223638,40.4363569,1985,0,2005,136,1,2,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,"Dúplex en venta en Urb. CERRADA, Simancas",san-blas
89994271,295000,-3.6095023,40.4241229,3430,1,1998,86,2,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en RUSIA, 8",san-blas
90068872,78000,-3.6245184,40.4266651,1625,1,,48,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Carrocería,san-blas
90112168,169000,-3.6012943,40.445344,3755,0,,45,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en avenida Séptima,san-blas
90117646,185000,-3.6146632,40.4248053,2055,1,,90,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle la Albericia,san-blas
90184566,448000,-3.575507,40.4428309,3006,1,,149,3,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,Piso en venta en calle Concejal Gines Melendez s/n,san-blas
90228215,515000,-3.5738874,40.4450032,2994,4,2008,172,4,3,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Rejas,san-blas
90230626,365000,-3.6119439,40.4367885,2851,1,1990,128,4,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Canillejas,san-blas
90261567,630000,-3.629007,40.4478204,5338,1,,118,3,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Juan Ignacio Luca de Tena, 28",san-blas
90286191,460000,-3.629007,40.4478204,5227,1,,88,2,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Juan Ignacio Luca de Tena, 28",san-blas
90286193,480000,-3.629007,40.4478204,5454,2,,88,2,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Juan Ignacio Luca de Tena, 28",san-blas
90413277,379900,-3.6110523,40.4204136,3165,0,1999,120,4,2,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Zurich,san-blas
90602014,99900,-3.6252819,40.4259641,1816,1,,55,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Orfebrería,san-blas
90703166,259000,-3.6257355,40.432476,2271,5,,114,3,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Virgen de la Oliva,san-blas
